"WTP","Strategy","Proportion","On_Frontier","discount","scenario"
25000,"Chemotherapy only",0.666666666666667,TRUE,"discounted","ivig"
30000,"Blinatumomab and chemotherapy",0.479423868312757,FALSE,"discounted","ivig"
30000,"Chemotherapy only",0.520576131687243,TRUE,"discounted","ivig"
35000,"Blinatumomab and chemotherapy",0.60082304526749,TRUE,"discounted","ivig"
35000,"Chemotherapy only",0.39917695473251,FALSE,"discounted","ivig"
40000,"Blinatumomab and chemotherapy",0.713991769547325,TRUE,"discounted","ivig"
40000,"Chemotherapy only",0.286008230452675,FALSE,"discounted","ivig"
45000,"Blinatumomab and chemotherapy",0.790123456790123,TRUE,"discounted","ivig"
45000,"Chemotherapy only",0.209876543209877,FALSE,"discounted","ivig"
50000,"Blinatumomab and chemotherapy",0.849794238683128,TRUE,"discounted","ivig"
50000,"Chemotherapy only",0.150205761316872,FALSE,"discounted","ivig"
55000,"Blinatumomab and chemotherapy",0.893004115226337,TRUE,"discounted","ivig"
55000,"Chemotherapy only",0.106995884773663,FALSE,"discounted","ivig"
60000,"Blinatumomab and chemotherapy",0.923868312757202,TRUE,"discounted","ivig"
60000,"Chemotherapy only",0.0761316872427984,FALSE,"discounted","ivig"
65000,"Blinatumomab and chemotherapy",0.940329218106996,TRUE,"discounted","ivig"
65000,"Chemotherapy only",0.0596707818930041,FALSE,"discounted","ivig"
70000,"Blinatumomab and chemotherapy",0.948559670781893,TRUE,"discounted","ivig"
70000,"Chemotherapy only",0.051440329218107,FALSE,"discounted","ivig"
75000,"Blinatumomab and chemotherapy",0.95679012345679,TRUE,"discounted","ivig"
75000,"Chemotherapy only",0.0432098765432099,FALSE,"discounted","ivig"
80000,"Blinatumomab and chemotherapy",0.967078189300412,TRUE,"discounted","ivig"
80000,"Chemotherapy only",0.0329218106995885,FALSE,"discounted","ivig"
85000,"Blinatumomab and chemotherapy",0.973251028806584,TRUE,"discounted","ivig"
85000,"Chemotherapy only",0.0267489711934156,FALSE,"discounted","ivig"
90000,"Blinatumomab and chemotherapy",0.975308641975309,TRUE,"discounted","ivig"
90000,"Chemotherapy only",0.0246913580246914,FALSE,"discounted","ivig"
95000,"Blinatumomab and chemotherapy",0.977366255144033,TRUE,"discounted","ivig"
95000,"Chemotherapy only",0.0226337448559671,FALSE,"discounted","ivig"
100000,"Blinatumomab and chemotherapy",0.981481481481482,TRUE,"discounted","ivig"
100000,"Chemotherapy only",0.0185185185185185,FALSE,"discounted","ivig"
105000,"Blinatumomab and chemotherapy",0.981481481481482,TRUE,"discounted","ivig"
105000,"Chemotherapy only",0.0185185185185185,FALSE,"discounted","ivig"
110000,"Blinatumomab and chemotherapy",0.98559670781893,TRUE,"discounted","ivig"
110000,"Chemotherapy only",0.01440329218107,FALSE,"discounted","ivig"
115000,"Blinatumomab and chemotherapy",0.98559670781893,TRUE,"discounted","ivig"
115000,"Chemotherapy only",0.01440329218107,FALSE,"discounted","ivig"
120000,"Blinatumomab and chemotherapy",0.987654320987654,TRUE,"discounted","ivig"
120000,"Chemotherapy only",0.0123456790123457,FALSE,"discounted","ivig"
125000,"Blinatumomab and chemotherapy",0.987654320987654,TRUE,"discounted","ivig"
125000,"Chemotherapy only",0.0123456790123457,FALSE,"discounted","ivig"
130000,"Blinatumomab and chemotherapy",0.991769547325103,TRUE,"discounted","ivig"
130000,"Chemotherapy only",0.00823045267489712,FALSE,"discounted","ivig"
135000,"Blinatumomab and chemotherapy",0.991769547325103,TRUE,"discounted","ivig"
135000,"Chemotherapy only",0.00823045267489712,FALSE,"discounted","ivig"
140000,"Blinatumomab and chemotherapy",0.991769547325103,TRUE,"discounted","ivig"
140000,"Chemotherapy only",0.00823045267489712,FALSE,"discounted","ivig"
145000,"Blinatumomab and chemotherapy",0.991769547325103,TRUE,"discounted","ivig"
145000,"Chemotherapy only",0.00823045267489712,FALSE,"discounted","ivig"
150000,"Blinatumomab and chemotherapy",0.993827160493827,TRUE,"discounted","ivig"
150000,"Chemotherapy only",0.00617283950617284,FALSE,"discounted","ivig"
155000,"Blinatumomab and chemotherapy",0.993827160493827,TRUE,"discounted","ivig"
155000,"Chemotherapy only",0.00617283950617284,FALSE,"discounted","ivig"
160000,"Blinatumomab and chemotherapy",0.993827160493827,TRUE,"discounted","ivig"
160000,"Chemotherapy only",0.00617283950617284,FALSE,"discounted","ivig"
165000,"Blinatumomab and chemotherapy",0.993827160493827,TRUE,"discounted","ivig"
165000,"Chemotherapy only",0.00617283950617284,FALSE,"discounted","ivig"
170000,"Blinatumomab and chemotherapy",0.995884773662551,TRUE,"discounted","ivig"
170000,"Chemotherapy only",0.00411522633744856,FALSE,"discounted","ivig"
175000,"Blinatumomab and chemotherapy",0.995884773662551,TRUE,"discounted","ivig"
175000,"Chemotherapy only",0.00411522633744856,FALSE,"discounted","ivig"
180000,"Blinatumomab and chemotherapy",0.995884773662551,TRUE,"discounted","ivig"
180000,"Chemotherapy only",0.00411522633744856,FALSE,"discounted","ivig"
185000,"Blinatumomab and chemotherapy",0.995884773662551,TRUE,"discounted","ivig"
185000,"Chemotherapy only",0.00411522633744856,FALSE,"discounted","ivig"
190000,"Blinatumomab and chemotherapy",0.997942386831276,TRUE,"discounted","ivig"
190000,"Chemotherapy only",0.00205761316872428,FALSE,"discounted","ivig"
195000,"Blinatumomab and chemotherapy",0.997942386831276,TRUE,"discounted","ivig"
195000,"Chemotherapy only",0.00205761316872428,FALSE,"discounted","ivig"
200000,"Blinatumomab and chemotherapy",0.997942386831276,TRUE,"discounted","ivig"
200000,"Chemotherapy only",0.00205761316872428,FALSE,"discounted","ivig"
